-12.000000	0.987500
-10.000000	0.817500
-8.000000	0.625000
-6.000000	0.350000
-4.000000	0.262500
-2.000000	0.112500
0.000000	0.112500
2.000000	0.187500
4.000000	0.237500
6.000000	0.337500
8.000000	0.755000
10.000000	0.837500
12.000000	0.987500
14.000000	0.817500
16.000000	0.625000
18.000000	0.350000
20.000000	0.262500
22.000000	0.112500
24.000000	0.112500
26.000000	0.187500
28.000000	0.237500
30.000000	0.337500
32.000000	0.755000
34.000000	0.837500
36.000000	0.987500
