-11.900000	0.976507	-0.109928	0.112572
-11.800000	0.965924	-0.105833	0.109567
-11.700000	0.955726	-0.101984	0.106708
-11.600000	0.945888	-0.098379	0.104007
-11.500000	0.936386	-0.095020	0.101475
-11.400000	0.927195	-0.091906	0.099122
-11.300000	0.918291	-0.089037	0.096959
-11.200000	0.909650	-0.086413	0.094995
-11.100000	0.901247	-0.084034	0.093242
-11.000000	0.893057	-0.081900	0.091707
-10.900000	0.885056	-0.080011	0.090403
-10.800000	0.877219	-0.078368	0.089337
-10.700000	0.869522	-0.076969	0.088519
-10.600000	0.861940	-0.075816	0.087960
-10.500000	0.854450	-0.074908	0.087668
-10.400000	0.847025	-0.074245	0.087654
-10.300000	0.839642	-0.073827	0.087927
-10.200000	0.832277	-0.073654	0.088497
-10.100000	0.824904	-0.073726	0.089376
-10.000000	0.817500	-0.074044	0.090573
-9.900000	0.810039	-0.074606	0.092102
-9.800000	0.802498	-0.075414	0.093974
-9.700000	0.794851	-0.076467	0.096202
-9.600000	0.787075	-0.077764	0.098802
-9.500000	0.779144	-0.079307	0.101788
-9.400000	0.771035	-0.081095	0.105177
-9.300000	0.762722	-0.083129	0.108989
-9.200000	0.754181	-0.085407	0.113245
-9.100000	0.745388	-0.087930	0.117966
-9.000000	0.736318	-0.090699	0.123179
-8.900000	0.726947	-0.093712	0.128912
-8.800000	0.717250	-0.096971	0.135199
-8.700000	0.707202	-0.100475	0.142074
-8.600000	0.696780	-0.104224	0.149580
-8.500000	0.685958	-0.108218	0.157762
-8.400000	0.674712	-0.112457	0.166674
-8.300000	0.663018	-0.116942	0.176378
-8.200000	0.650851	-0.121671	0.186941
-8.100000	0.638187	-0.126646	0.198446
-8.000000	0.625000	-0.131865	0.210984
-7.900000	0.611284	-0.137160	0.224380
-7.800000	0.597099	-0.141849	0.237564
-7.700000	0.582523	-0.145763	0.250227
-7.600000	0.567633	-0.148901	0.262319
-7.500000	0.552506	-0.151263	0.273777
-7.400000	0.537221	-0.152850	0.284520
-7.300000	0.521855	-0.153662	0.294453
-7.200000	0.506485	-0.153697	0.303459
-7.100000	0.491190	-0.152958	0.311402
-7.000000	0.476045	-0.151442	0.318126
-6.900000	0.461130	-0.149151	0.323447
-6.800000	0.446522	-0.146085	0.327162
-6.700000	0.432298	-0.142243	0.329039
-6.600000	0.418535	-0.137625	0.328826
-6.500000	0.405312	-0.132232	0.326248
-6.400000	0.392705	-0.126063	0.321013
-6.300000	0.380794	-0.119119	0.312818
-6.200000	0.369654	-0.111399	0.301361
-6.100000	0.359363	-0.102904	0.286350
-6.000000	0.350000	-0.093633	0.267522
-5.900000	0.341615	-0.083854	0.245464
-5.800000	0.334151	-0.074640	0.223371
