-11.900000	0.837411	0.112569	0
-11.800000	0.847131	0.097204	0
-11.700000	0.855365	0.082343	0
-11.600000	0.862164	0.067987	0
-11.500000	0.867578	0.054137	0
-11.400000	0.871657	0.040792	0
-11.300000	0.874452	0.027951	0
-11.200000	0.876014	0.015616	0
-11.100000	0.876392	0.003786	0
-11.000000	0.875638	-0.007539	0.008610
-10.900000	0.873803	-0.018359	0.021011
-10.800000	0.870935	-0.028674	0.032923
-10.700000	0.867087	-0.038484	0.044383
-10.600000	0.862308	-0.047789	0.055419
-10.500000	0.856649	-0.056588	0.066058
-10.400000	0.850161	-0.064883	0.076318
-10.300000	0.842893	-0.072672	0.086218
-10.200000	0.834898	-0.079957	0.095769
-10.100000	0.826224	-0.086736	0.104979
-10.000000	0.816923	-0.093011	0.113855
-9.900000	0.807045	-0.098780	0.122397
-9.800000	0.796641	-0.104044	0.130603
-9.700000	0.785760	-0.108803	0.138469
-9.600000	0.774455	-0.113057	0.145983
-9.500000	0.762774	-0.116806	0.153133
-9.400000	0.750769	-0.120050	0.159903
-9.300000	0.738490	-0.122789	0.166270
-9.200000	0.725988	-0.125022	0.172210
-9.100000	0.713313	-0.126751	0.177693
-9.000000	0.700515	-0.127975	0.182686
-8.900000	0.687646	-0.128693	0.187150
-8.800000	0.674755	-0.128906	0.191042
-8.700000	0.661894	-0.128615	0.194313
-8.600000	0.649112	-0.127818	0.196912
-8.500000	0.636461	-0.126516	0.198781
-8.400000	0.623990	-0.124709	0.199858
-8.300000	0.611750	-0.122397	0.200077
-8.200000	0.599792	-0.119580	0.199369
-8.100000	0.588166	-0.116258	0.197662
-8.000000	0.576923	-0.112431	0.194880
-7.900000	0.566097	-0.108257	0.191235
-7.800000	0.555660	-0.104374	0.187837
-7.700000	0.545566	-0.100938	0.185016
-7.600000	0.535771	-0.097951	0.182823
-7.500000	0.526230	-0.095413	0.181314
-7.400000	0.516897	-0.093323	0.180544
-7.300000	0.507729	-0.091681	0.180571
-7.200000	0.498681	-0.090488	0.181455
-7.100000	0.489706	-0.089744	0.183260
-7.000000	0.480761	-0.089447	0.186054
-6.900000	0.471801	-0.089600	0.189910
-6.800000	0.462781	-0.090200	0.194909
-6.700000	0.453656	-0.091250	0.201143
-6.600000	0.444382	-0.092747	0.208711
-6.500000	0.434912	-0.094693	0.217730
-6.400000	0.425204	-0.097088	0.228333
-6.300000	0.415210	-0.099931	0.240675
-6.200000	0.404888	-0.103222	0.254941
-6.100000	0.394192	-0.106962	0.271346
-6.000000	0.383077	-0.111151	0.290153
-5.900000	0.371514	-0.115625	0.311226
