15.500000	114.265258	1.133000	0.000000
16.500000	115.108258	8.430000	0.000000
17.500000	116.141692	10.334333	0.000000
18.500000	117.329225	11.875333	0.000000
19.500000	118.641725	13.125000	0.000000
20.500000	120.061325	14.196000	0.000000
21.500000	121.568658	15.073333	0.000000
22.500000	123.175225	16.065667	0.000000
23.500000	124.815425	16.402000	0.000000
24.500000	126.637058	18.216333	0.000000
25.500000	128.335058	16.980000	0.000000
26.500000	130.085225	17.501667	0.000000
27.500000	131.878192	17.929667	0.000000
28.500000	133.729125	18.509333	0.000000
29.500000	135.498692	17.695667	0.000000
30.500000	137.217692	17.190000	0.000000
31.500000	138.909725	16.920333	0.000000
32.500000	140.526658	16.169333	0.000000
33.500000	141.963825	14.371667	0.000000
34.500000	143.361858	13.980333	0.000000
35.500000	144.807392	14.455333	0.000000
36.500000	145.982358	11.749667	0.000000
37.500000	147.071192	10.888333	0.000000
38.500000	148.159558	10.883667	0.000000
39.500000	149.302925	11.433667	0.000000
40.500000	150.147758	8.448333	0.000000
41.500000	150.780058	6.323000	0.000000
42.500000	151.473492	6.934333	0.000000
43.500000	152.104925	6.314333	0.000000
44.500000	152.482658	3.777333	0.000000
45.500000	152.584858	1.022000	0.000000
46.500000	152.515325	-0.695333	0.004559
47.500000	152.319392	-1.959333	0.012863
48.500000	151.868358	-4.510333	0.029699
49.500000	151.286325	-5.820333	0.038472
50.500000	150.558425	-7.279000	0.048347
51.500000	149.831358	-7.270667	0.048526
52.500000	148.905792	-9.255667	0.062158
53.500000	147.843792	-10.620000	0.071833
54.500000	146.661358	-11.824333	0.080623
55.500000	145.252592	-14.087667	0.096987
56.500000	143.675258	-15.773333	0.109785
57.500000	142.032358	-16.429000	0.115671
58.500000	140.111425	-19.209333	0.137100
59.500000	138.142992	-19.684333	0.142492
60.500000	136.160192	-19.828000	0.145623
61.500000	133.987225	-21.729667	0.162177
62.500000	131.793858	-21.933667	0.166424
63.500000	129.553725	-22.401333	0.172912
64.500000	127.248658	-23.050667	0.181147
65.500000	124.858325	-23.903333	0.191444
66.500000	122.430758	-24.275667	0.198281
67.500000	119.970958	-24.598000	0.205033
68.500000	117.356392	-26.145667	0.222789
69.500000	114.594392	-27.620000	0.241024
70.500000	111.945625	-26.487667	0.236612
71.500000	109.315458	-26.301667	0.240603
72.500000	106.584758	-27.307000	0.256200
73.500000	103.812992	-27.717667	0.266996
74.500000	101.033558	-27.794333	0.275100
75.500000	98.442692	-25.908667	0.263185
76.500000	95.837525	-26.051667	0.271832
77.500000	93.128592	-27.089333	0.290881
78.500000	90.444958	-26.836333	0.296715
79.500000	87.820392	-26.245667	0.298856
80.500000	85.200358	-26.200333	0.307514
81.500000	82.501958	-26.984000	0.327071
82.500000	79.941658	-25.603000	0.320271
83.500000	77.423692	-25.179667	0.325219
84.500000	74.884458	-25.392333	0.339087
85.500000	72.503358	-23.811000	0.328412
86.500000	70.117958	-23.854000	0.340198
87.500000	67.713292	-24.046667	0.355125
88.500000	65.475358	-22.379333	0.341798
89.500000	63.234625	-22.407333	0.354352
90.500000	60.987925	-22.467000	0.368384
91.500000	58.856858	-21.310667	0.362076
92.500000	56.854092	-20.027667	0.352264
93.500000	54.697125	-21.569667	0.394347
94.500000	52.761192	-19.359333	0.366924
95.500000	50.718158	-20.430333	0.402821
96.500000	48.792892	-19.252667	0.394579
97.500000	46.875225	-19.176667	0.409100
98.500000	45.093858	-17.813667	0.395035
99.500000	43.336358	-17.575000	0.405549
100.500000	41.615525	-17.208333	0.413508
101.500000	40.031358	-15.841667	0.395731
102.500000	38.440158	-15.912000	0.413942
103.500000	36.812325	-16.278333	0.442198
104.500000	35.256558	-15.557667	0.441270
105.500000	33.757392	-14.991667	0.444100
106.500000	32.266692	-14.907000	0.461993
107.500000	30.891758	-13.749333	0.445081
108.500000	29.580858	-13.109000	0.443158
109.500000	28.351558	-12.293000	0.433592
110.500000	27.094158	-12.574000	0.464085
111.500000	25.908892	-11.852667	0.457475
112.500000	24.729525	-11.793667	0.476906
113.500000	23.679292	-10.502333	0.443524
114.500000	22.601658	-10.776333	0.476794
115.500000	21.530758	-10.709000	0.497381
116.500000	20.592158	-9.386000	0.455805
117.500000	19.626092	-9.660667	0.492236
118.500000	18.738258	-8.878333	0.473808
119.500000	17.919658	-8.186000	0.456817
120.500000	17.106892	-8.127667	0.475111
121.500000	16.331958	-7.749333	0.474489
122.500000	15.569425	-7.625333	0.489763
123.500000	14.917958	-6.514667	0.436700
124.500000	14.260758	-6.572000	0.460845
125.500000	13.658025	-6.027333	0.441303
126.500000	12.966292	-6.917333	0.533486
127.500000	12.405792	-5.605000	0.451805
128.500000	11.823758	-5.820333	0.492257
129.500000	11.347525	-4.762333	0.419680
130.500000	10.851592	-4.959333	0.457014
131.500000	10.405358	-4.462333	0.428850
132.500000	9.953325	-4.520333	0.454153
133.500000	9.485392	-4.679333	0.493320
134.500000	9.166292	-3.191000	0.348123
135.500000	8.849958	-3.163333	0.357440
136.500000	8.488925	-3.610333	0.425299
137.500000	8.130825	-3.581000	0.440423
138.500000	7.911425	-2.194000	0.277320
139.500000	7.624358	-2.870667	0.376513
140.500000	7.393625	-2.307333	0.312071
141.500000	7.200458	-1.931667	0.268270
142.500000	6.991892	-2.085667	0.298298
143.500000	6.830325	-1.615667	0.236543
144.500000	6.678892	-1.514333	0.226734
145.500000	6.608858	-0.700333	0.105969
146.500000	6.479092	-1.297667	0.200285
147.500000	6.455892	-0.232000	0.035936
148.500000	6.349192	-1.067000	0.168053
